API_SignatoryStateId,API_Id,API_AddressName,API_AddressLine1,API_AddressLine2,API_AddressLine3,API_StateOrCounty,API_City,API_Country,API_PostCode,API_PrimaryAddress,API_isThePrimaryAddress
739,832,SIERRA LEONE MARITIME ADMINISTRATION,MARITIME HOUSE #6,GOVERNMENT WHARF FERRY TERMINAL,,,FREETOWN,SIERRA LEONE,,false
7,11,P.O Box 1394,null,null,null,null,null,ANTIGUA & BARBUDA,null,false
6,743,Department of Marine Services and Merchant Shipping,P.O. Box 1394,Corner Popeshead and Dickenson Bay Streets,,,St. John's  West Indies,ANTIGUA & BARBUDA,,false
6,743,Department of Marine Services and Merchant Shipping,P.O. Box 1394,Corner Popeshead and Dickenson Bay Streets,,,St. John's  West Indies,ANTIGUA & BARBUDA,,false
5,744,Department of Marine Services and Merchant Shipping,P.O. Box 1394,Corner Popeshead and Dickenson Bay Streets,,West Indies,St John's,ANTIGUA & BARBUDA,,false
5,744,Department of Marine Services and Merchant Shipping,P.O. Box 1394,Corner Popeshead and Dickenson Bay Streets,,West Indies,St John's,ANTIGUA & BARBUDA,,false
4,9,P.O Box 1394,null,null,null,null,null,ANTIGUA & BARBUDA,null,false
4,9,P.O Box 1394,null,null,null,null,null,ANTIGUA & BARBUDA,null,false
3,3,Ministére des Transports,1 Chemin lbn Badis El Mouiz,El Biar,null,null,null,ALGERIA,16000 Alger,true
2,2,Ministére des Transports,1 Chemin lbn Badis El Mouiz,El Biar,null,null,null,ALGERIA,16000 Alger,true
1,1,Ministére des Transports,1 Chemin lbn Badis El Mouiz,El Biar,null,null,null,ALGERIA,16000 Alger,true
