SQL_SignatoryStateId,SQL_Id,SQL_AddressName,SQL_AddressLine1,SQL_AddressLine2,SQL_AddressLine3,SQL_StateOrCounty,SQL_City,SQL_Country,SQL_PostCode,SQL_PrimaryAddress,SQL_isThePrimaryAddress
53,53,Bermuda Government
Department of Maritime Administration ,3rd Floor  Global House,43 Church Street,null,null,Hamilton,BERMUDA,HM 12,true,True
52,52,Bermuda Government
Department of Maritime Administration ,3rd Floor  Global House,43 Church Street,null,null,Hamilton,BERMUDA,HM 12,true,True
51,51,Bermuda Government,Bermuda Shipping and Maritime Authority, 3rd Floor  Global House,43 Church Street,,Hamilton,BERMUDA,HM 12,true,True
50,50,Bermuda Government,Bermuda Shipping and Maritime Authority,3rd Floor  Global House,43 Church Street,,Hamilton,BERMUDA,HM 12,true,True
49,49,Federal Public Service Mobility and Transport,Directorate General Shipping,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,,Brussels,BELGIUM,B-1210 ,true,True
48,48,Federal Public Service Mobility and Transport,Directorate General Shipping,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,,Brussels,BELGIUM,B-1210 ,true,True
47,47,Federal Public Service Mobility and Transport,Directorate General Shipping,Vooruitgangstraat 56 / Rue du Progres 56,,,Brussels,BELGIUM,B-1210 ,true,True
46,46,Federal Public Service Mobility and Transport,Directorate General Shipping,City Atrium,Vooruitgangstraat 56 / Rue du Progres 56,,Brussels,BELGIUM,B-1210 ,true,True
45,45,International Merchant Marine ,Registry of Belize (IMMARBE),Marina Towers  Suite 204,Newtown Barracks,null,Belize City,BELIZE C.A.,null,true,True
44,44,International Merchant Marine ,Registry of Belize (IMMARBE),Marina Towers  Suite 204,Newtown Barracks,null,Belize City,BELIZE C.A.,null,true,True
43,43,International Merchant Marine Registry of Belize,Keystone Building  Suite 502,304 Newtown Barracks ,,,Belize City,BELIZE,,true,True
42,42,International Merchant Marine Registry of Belize,Keystone Building  Suite 502,304 Newtown Barracks ,,,Belize City,BELIZE,,true,True
41,41,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,1 Great Russell Street,null,null,London ,BARBADOS,WC1B 3ND ,true,True
40,40,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,1 Great Russell Street,null,null,London ,BARBADOS,WC1B 3ND ,true,True
39,39,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,1 Great Russell Street,null,null,London ,BARBADOS,WC1B 3ND ,true,True
38,38,Barbados Maritime Ships’ Registry,c/o Barbados High Commission,1 Great Russell Street,null,null,London ,BARBADOS,WC1B 3ND ,true,True
29,37,The Bahamas  Maritime Authority,Bahamas House,231 East 46th Street,null,null,New York ,USA,10017,false,False
29,29,The Bahamas  Maritime Authority,120 Old Broad Street,null,null,null,London,UNITED KINGDOM,EC2N 1AR,true,True
29,33,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false,False
28,28,The Bahamas  Maritime Authority,120 Old Broad Street,null,null,null,London,UNITED KINGDOM,EC2N 1AR,true,True
28,36,The Bahamas  Maritime Authority,Bahamas House,231 East 46th Street,null,null,New York ,USA,10017,false,False
28,32,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false,False
27,35,The Bahamas  Maritime Authority,Bahamas House,231 East 46th Street,null,null,New York ,USA,10017,false,False
27,31,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false,False
27,27,The Bahamas  Maritime Authority,120 Old Broad Street,null,null,null,London,UNITED KINGDOM,EC2N 1AR,true,True
26,26,The Bahamas  Maritime Authority,120 Old Broad Street,null,null,null,London,UNITED KINGDOM,EC2N 1AR,true,True
26,732,The Bahamas Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,,Nassau,BAHAMAS,,false,False
25,30,The Bahamas  Maritime Authority,Shirlaw House,226 Shirley Street,PO Box N-4679,null,Nassau,BAHAMAS,null,false,False
25,34,The Bahamas  Maritime Authority,Bahamas House,231 East 46th Street,null,null,New York ,USA,10017,false,False
25,25,The Bahamas  Maritime Authority,120 Old Broad Street,null,null,null,London,UNITED KINGDOM,EC2N 1AR,true,True
24,24,The State Maritime Agency of the Ministry of Transport,Communications and High Technologies,2B Khanlar St,,,Baku City,AZERBAIJAN  REPUBLIC OF,AZ1003,true,True
23,23,The State Maritime Agency of the Ministry of Transport,Communications and High Technologies,2B Khanlar St,,,Baku City,AZERBAIJAN  REPUBLIC OF,AZ1003,true,True
22,22,The State Maritime Agency of the Ministry of Transport,Communications and High Technologies,2B Khanlar St,,,Baku City,AZERBAIJAN  REPUBLIC OF,AZ1003,true,True
19,19,Manager Marine Environment Standards ,Australian Maritime Safety Authority ,82 Northbourne Avenue,null,Braddon,null,AUSTRALIA,ACT 2612,true,True
18,18,Manager Marine Environment Standards ,Australian Maritime Safety Authority ,82 Northbourne Avenue,null,Braddon,null,AUSTRALIA,ACT 2612,true,True
17,21,THE MARINE MANAGER,Dilmun Navigation Company Limited,PO Box N364,Grosvenor Place,null,null,AUSTRALIA,NSW 2000,true,True
17,17,Manager Ship Inspection and Registration ,Australian Maritime Safety Authority ,82 Northbourne Avenue,,,Braddon,AUSTRALIA,ACT 2612,true,True
16,16,Manager Ship Inspection and Registration ,Australian Maritime Safety Authority ,82 Northbourne Avenue,,,Braddon,AUSTRALIA,ACT 2612,true,True
16,20,THE MARINE MANAGER,Dilmun Navigation Company Limited,PO Box N364,Grosvenor Place,null,null,AUSTRALIA,NSW 2000,true,True
15,15,Subsecretaría de Puertos y Vías Navegables,Dirección Nacional de Transporte Fluvial y Marítimo,Av. España,2.221 Quinto Piso,null,Buenos Aires,ARGENTINA,null,true,True
14,14,Subsecretaría de Puertos y Vías Navegables,Dirección Nacional de Transporte Fluvial y Marítimo,Av. España,2.221 Quinto Piso,null,Buenos Aires,ARGENTINA,null,true,True
13,13,Subsecretaría de Puertos y Vías Navegables,Dirección Nacional de Transporte Fluvial y Marítimo,Av. España,2.221 Quinto Piso,null,Buenos Aires,ARGENTINA,null,true,True
8,12,P.O Box 1394,null,null,null,null,null,ANTIGUA & BARBUDA,null,false,False
8,8,Department of Marine Services and Merchant Shipping,Antigua and Barbuda W.I
Office Oldenburg,Am Patentbusch,4
D-26125,null,Oldenburg,GERMANY,null,true,True
7,7,Department of Marine Services and Merchant Shipping,Antigua and Barbuda W.I
Office Oldenburg,Am Patentbusch,4
D-26125,null,Oldenburg,GERMANY,null,true,True
7,11,P.O Box 1394,null,null,null,null,null,ANTIGUA & BARBUDA,null,false,False
6,6,Department of Marine Services and Merchant Shipping,Antigua and Barbuda W.I
Office Oldenburg,Am Patentbusch,4
D-26125,null,Oldenburg,GERMANY,null,true,True
6,743,Department of Marine Services and Merchant Shipping,P.O. Box 1394,Corner Popeshead and Dickenson Bay Streets,,,St. John's  West Indies,ANTIGUA & BARBUDA,,false,False
5,744,Department of Marine Services and Merchant Shipping,P.O. Box 1394,Corner Popeshead and Dickenson Bay Streets,,West Indies,St John's,ANTIGUA & BARBUDA,,false,False
5,5,Department of Marine Services and Merchant Shipping,Antigua and Barbuda W.I
Office Oldenburg,Am Patentbusch,4
D-26125,null,Oldenburg,GERMANY,null,true,True
4,9,P.O Box 1394,null,null,null,null,null,ANTIGUA & BARBUDA,null,false,False
4,4,Department of Marine Services and Merchant Shipping,Antigua and Barbuda W.I
Office Oldenburg,Am Patentbusch,4
D-26125,null,Oldenburg,GERMANY,null,true,True
3,3,Ministére des Transports,1 Chemin lbn Badis El Mouiz,El Biar,null,null,null,ALGERIA,16000 Alger,true,True
2,2,Ministére des Transports,1 Chemin lbn Badis El Mouiz,El Biar,null,null,null,ALGERIA,16000 Alger,true,True
1,1,Ministére des Transports,1 Chemin lbn Badis El Mouiz,El Biar,null,null,null,ALGERIA,16000 Alger,true,True
